1,Q,R,755.493,442.725,14.1446
2,Q,R,621.533,270.117,37.9053
3,Q,R,627.783,869.897,89.0027
4,Q,K,176.294,868.457,24
5,Q,W,801.611,787.28,28.9624
6,Q,R,793.091,306.25,17.9074
7,Q,R,233.618,461.597,63.5529
8,Q,W,821.924,196.46,55.8652
9,Q,K,468.091,415.698,4
10,Q,K,769.507,230.762,20
11,Q,R,439.014,838.062,96.6519
12,Q,W,513.501,139.868,48.6252
13,Q,W,282.3,586.914,71.6278
14,Q,K,615.283,283.447,60
15,Q,W,222.729,194.653,55.4312
16,Q,R,526.782,282.764,45.0766
17,Q,R,627.905,397.095,17.3389
18,Q,R,832.202,873.462,78.9941
19,Q,K,209.155,646.021,54
20,Q,K,223.267,283.179,41
21,Q,W,802.148,508.179,71.2817
22,Q,W,776.978,626.318,86.0501
23,Q,W,873.193,111.719,74.7424
24,Q,K,187.451,561.523,61
25,Q,W,774.341,371.826,49.5947
26,Q,R,599.268,669.946,57.4033
27,I,100001,511.23,12.0239,0
28,Q,R,692.236,296.826,65.1651
29,Q,R,508.081,671.338,74.5419
30,Q,R,265.454,425.049,42.0334
31,Q,W,884.375,187.866,64.2587
32,U,70,506.073,187.103,0
33,Q,K,570.776,614.111,50
34,Q,K,259.424,510.059,44
35,D,361
36,Q,W,124.219,212.5,87.157
37,I,100002,821.411,783.6,0
38,Q,K,112.109,364.355,39
39,D,289
40,Q,W,113.623,317.383,92.4277
41,Q,W,108.716,155.029,35.0159
42,Q,W,693.579,774.316,85.6299
43,Q,K,475.781,244.263,40
44,Q,W,676.563,164.819,22.8815
45,Q,W,432.056,668.188,72.9846
46,Q,R,245.313,758.228,37.9657
47,Q,K,801.66,521.216,24
48,Q,W,539.917,488.232,16.9214
49,Q,K,196.46,806.519,33
50,Q,R,724.634,455.566,23.6121
51,Q,R,137.598,212.476,24.7437
52,Q,K,646.191,180.859,59
53,Q,R,860.449,863.403,61.8912
54,Q,W,298.096,765.479,76.9946
55,I,100003,548.096,422.821,0
56,Q,R,203.931,800,47.2272
57,Q,R,153.198,100.757,36.3425
58,Q,R,226.367,310.034,87.0801
59,Q,W,696.948,618.506,37.7817
60,Q,R,478.589,307.52,10.3241
61,Q,R,224.292,501.367,82.9492
62,Q,K,369.702,716.577,57
63,Q,R,547.119,369.36,39.339
64,Q,R,338.037,486.499,78.4036
65,Q,K,295.19,556.763,53
66,Q,R,769.409,402.612,29.1492
67,Q,W,252.856,254.761,20.3601
68,Q,W,565.698,371.362,64.9921
69,D,199
70,Q,R,574.683,656.519,42.3849
71,Q,K,750.073,191.089,60
72,Q,W,201.758,468.726,88.7225
73,Q,K,618.872,477.759,55
74,Q,K,319.116,389.746,41
75,Q,K,319.824,595.508,23
76,Q,R,248.242,832.373,97.3083
77,Q,R,801.27,890.479,73.0835
78,Q,W,432.593,887.476,13.8287
79,Q,R,634.155,514.624,48.1802
80,I,100004,508.026,41.7175,0
81,I,100005,56.8848,427.704,0
82,Q,W,445.386,158.447,28.284
83,Q,K,248.267,652.661,24
84,D,232
85,U,87,897.186,759.155,0
86,Q,W,309.766,700.415,10.8075
87,Q,W,650.391,715.283,63.811
88,Q,K,311.914,788.159,59
89,Q,W,346.582,432.324,52.0557
90,Q,K,108.545,674.341,6
91,I,100006,952.24,842.499,0
92,Q,R,674.634,157.983,19.9619
93,Q,R,166.382,762.72,64.7668
94,Q,R,453.735,202.979,37.5565
95,Q,K,540.527,445.19,10
96,Q,W,743.945,300.122,90.9637
97,Q,R,796.875,265.698,99.577
98,Q,R,761.792,869.8,20.3217
99,Q,R,156.348,208.643,39.6521
100,Q,W,610.107,203.54,70.3397
101,Q,R,349.951,319.067,24.0515
102,Q,W,794.653,767.383,95.0095
103,Q,R,599.536,451.245,67.1674
104,Q,K,816.187,803.613,52
105,Q,K,673.926,615.82,7
106,Q,R,761.743,460.107,73.6575
107,U,127,346.954,192.902,0
108,Q,K,889.038,865.356,24
109,Q,W,143.311,226.538,62.6382
110,Q,R,280.615,319.116,47.9468
111,Q,K,476.953,867.847,14
112,Q,R,439.941,582.007,82.6279
113,Q,R,740.234,455.298,12.7713
114,Q,R,509.448,224.927,50.8801
115,Q,K,661.304,117.188,62
116,Q,W,110.278,837.476,78.898
117,Q,K,724.756,528.516,21
118,U,331,46.7834,995.331,0
119,Q,R,320.435,355.054,32.8818
120,U,93,484.68,572.784,0
121,Q,W,519.409,841.431,29.5062
122,Q,W,357.886,670.752,62.6492
123,Q,R,496.362,884.033,16.7896
124,Q,R,717.725,578.833,93.0237
125,Q,K,232.739,887.598,53
126,Q,R,749.243,361.987,43.0386
127,Q,K,110.645,574.121,35
128,Q,W,535.01,446.802,86.7752
129,Q,K,446.875,196.045,39
130,U,264,360.931,397.827,0
131,Q,R,618.457,800.781,50.9598
132,Q,W,240.894,591.479,88.1128
133,Q,W,694.189,601.294,60.1636
134,Q,R,524.146,607.715,33.7167
135,I,100007,17.7307,910.248,0
136,Q,K,385.767,750.513,15
137,Q,K,192.92,848.022,38
138,Q,R,786.133,727.93,94.9792
139,Q,R,232.227,713.477,62.0862
140,Q,R,364.868,635.571,66.0934
141,Q,K,785.669,652.466,50
142,Q,R,231.689,859.741,72.5754
143,D,350
144,Q,W,426.88,319.824,16.1414
145,Q,W,303.418,533.569,91.5488
146,Q,K,396.948,833.032,27
147,Q,W,467.065,242.163,22.1262
148,Q,R,117.676,350.317,47.2409
149,Q,W,235.376,145.142,39.6219
150,Q,R,194.653,144.995,12.0023
151,Q,R,437.939,112.5,27.5095
152,Q,W,794.092,418.311,70.4001
153,Q,R,627.881,270.435,43.6703
154,Q,K,374.243,745.728,13
155,Q,W,396.021,587.183,79.4748
156,Q,R,440.332,477.832,42.6404
157,Q,R,308.74,712.476,28.5312
158,Q,K,152.002,608.618,30
159,Q,W,197.998,685.571,40.0668
160,Q,R,201.489,256.494,23.4253
161,Q,R,389.502,354.077,27.8198
162,Q,W,332.324,448.999,91.2247
163,Q,W,225.513,233.496,45.4419
164,Q,W,482.104,659.814,26.9189
165,Q,W,821.558,790.039,49.3256
166,Q,R,310.132,816.87,72.2787
167,Q,K,691.748,843.213,62
168,Q,W,708.716,583.545,74.1272
169,Q,R,184.79,260.669,63.6545
170,Q,W,699.878,709.839,94.5975
171,Q,K,893.652,657.275,24
172,Q,K,381.592,258.569,8
173,Q,W,634.253,112.231,85.1273
174,Q,K,616.138,231.494,22
175,Q,R,534.131,481.274,49.2734
176,Q,W,240.381,253.833,37.1664
177,Q,W,329.492,808.594,89.0604
178,Q,W,630.737,619.946,68.1314
179,Q,W,839.844,131.006,30.495
180,Q,W,368.921,861.914,67.6782
181,Q,R,871.777,119.775,94.4217
182,Q,W,431.372,171.802,70.6473
